2020-01-01T00:00:00Z,10004439,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10004384,BITR,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10003786,PHRU,2020-WORK-NONE-0730
2020-01-01T00:00:00Z,10001261,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10004221,BITR,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10003785,MOBI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10001262,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10004019,GURM,2020-GUHC-Gen-0830
2020-01-01T00:00:00Z,10001482,BITR,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10001483,HAVA,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10001342,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10001540,CWSP,2020-NIHC-Sun-08002000
2020-01-01T00:00:00Z,10001329,SISA,2020-NIHC-Sat-0800
2020-01-01T00:00:00Z,10004080,GURM,2020-GUHC-Gen-0830
2020-01-01T00:00:00Z,10001549,OMGO,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10001345,AKSO,2020-MAHC-Sun-0800
2020-01-01T00:00:00Z,10001488,SISA,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10000647,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10000648,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10000969,UDDK,2020-WORK-NONE-0930
2020-01-01T00:00:00Z,10000588,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10000589,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10001502,HAVA,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10000622,BITR,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10001207,WAMA,2020-MAHC-Sun-0800
2020-06-07T00:00:00Z,10021547,GOCH,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10001370,AKSO,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10000986,AKSO,2020-MAHC-Fri-0800
2020-01-01T00:00:00Z,10000800,OMPJ,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10001143,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10000770,MOBI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10001122,CWSP,2020-NIHC-Sun-09301830
2020-05-24T00:00:00Z,10010944,VARI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10000918,ABCB,2020-NIHC-Sun-10001830
2020-01-01T00:00:00Z,10000793,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10000596,SISA,2020-NIHC-Sun-0800
2020-01-01T00:00:00Z,10001003,EMUL,2020-NIHC-Sun-08002000
2020-06-07T00:00:00Z,10022880,GOCH,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10000852,BITR,2020-WORK-NONE-0900
2020-05-01T00:00:00Z,10020431,GURM,2020-WORK-NONE-0730
2020-01-01T00:00:00Z,10002162,HAVA,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10002164,HAVA,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10002181,OMMC,2020-NIHC-Tue-0800
2020-01-01T00:00:00Z,10001717,UDHO,2020-UDHC-Gen-1000
2020-01-01T00:00:00Z,10002105,IMMO,2020-WORK-NONE-0600
2020-01-01T00:00:00Z,10001633,ROPT,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10001877,MOBI,2020-NIHC-Tue-0800
2020-01-01T00:00:00Z,10001735,DAME,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10001561,EMUL,2020-NIHC-Gen-0930
2020-01-01T00:00:00Z,10001660,HAVA,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10001648,EMLK,2020-NIHC-Sun-10001800
2020-01-01T00:00:00Z,10001725,IMMO,2020-WORK-NONE-0600
2020-01-01T00:00:00Z,10001708,EMUL,2020-NIHC-Gen-0930
2020-06-21T00:00:00Z,10021304,NAMI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10000243,KRIS,2020-APHC-Mon-0830
2020-01-01T00:00:00Z,10001640,BITR,2020-WORK-NONE-0900
2020-05-01T00:00:00Z,10016676,BANI,2020-NIHC-Wed-0730
2020-05-01T00:00:00Z,10013157,BANI,2020-NIHC-Mon-0730
2020-01-01T00:00:00Z,10000289,BITR,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10001883,HAVA,2020-NIHC-Sun-0800
2020-01-01T00:00:00Z,10001565,GURM,2020-GUHC-Gen-0830
2020-01-01T00:00:00Z,10001587,MOBI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10000520,HAVA,2020-NIHC-Sat-0800
2020-01-01T00:00:00Z,10001643,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10002016,AKSO,2020-MAHC-Tue-0800
2020-06-07T00:00:00Z,10008562,GOCH,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10026574,KRIS,2020-APHC-Wed-0830
2020-01-01T00:00:00Z,10000248,HAVA,2020-NIHC-Thu-0800
2020-01-01T00:00:00Z,10000326,CHIT,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10001745,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10000253,RESI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10000473,BITR,2020-WORK-NONE-0900
2020-06-01T00:00:00Z,10014435,GOCH,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10001590,GURM,2020-GUHC-Gen-0830
